setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lCTuY,293.15,101.325,1198.3,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,298.15,101.325,1195.2,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,303.15,101.325,1191.9,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,308.15,101.325,1188.6,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,313.15,101.325,1185.2,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,318.15,101.325,1182,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,323.15,101.325,1178.9,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,328.15,101.325,1175.8,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,333.15,101.325,1172.6,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,338.15,101.325,1169.5,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,343.15,101.325,1166.3,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,348.15,101.325,1162.9,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
lCTuY,353.15,101.325,1159.8,Muhammad et al. (2011),Density,Liquid,AApUki,CCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],3-ethyl-1-methyl-1H-imidazolium L-serinate,,,,,,
