setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ygLih,303.15,0,101.3,1022.6,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.0513,101.3,1062.4,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.1028,101.3,1096.7,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.1422,101.3,1119.8,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.1894,101.3,1144.5,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.2988,101.3,1193.2,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.3771,101.3,1222.6,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.499,101.3,1260.6,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.591,101.3,1285,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.6991,101.3,1310.2,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.812,101.3,1332.4,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.8415,101.3,1337.7,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.8812,101.3,1344.7,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,0.9423,101.3,1355.2,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,303.15,1,101.3,1364.6,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0,101.3,1018.2,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.0513,101.3,1058,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.1028,101.3,1092.3,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.1422,101.3,1115.4,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.1894,101.3,1140.2,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.2988,101.3,1189,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.3771,101.3,1218.3,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.499,101.3,1256.4,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.591,101.3,1280.8,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.6991,101.3,1306,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.812,101.3,1328.2,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.8415,101.3,1333.5,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.8812,101.3,1340.5,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
ygLih,308.15,0.9423,101.3,1350.9,Prathipati et al. (2021),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,,,
