setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
GfAif,298.15,0,100,1039.4,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.1011,100,1102.5,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.2059,100,1156.1,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.3019,100,1197,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.3937,100,1230.3,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.5023,100,1264,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.584,100,1286,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.6946,100,1311.9,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.7788,100,1329.3,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
GfAif,298.15,0.8707,100,1346.3,Suneetha et al. (2018),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,,,
