setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ogYrY,0.3548,298.15,100,1546.6,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,303.15,100,1541.2,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,308.15,100,1535.9,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,313.15,100,1530.5,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,318.15,100,1525.3,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,323.15,100,1520,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,328.15,100,1514.7,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,333.15,100,1509.5,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,338.15,100,1504.3,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,343.15,100,1499.1,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,348.15,100,1493.9,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,353.15,100,1488.8,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,358.15,100,1483.6,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
ogYrY,0.3548,363.15,100,1478.5,Martins et al. (2016),Density,Liquid,AADYJk,O,water,ABUcyg,Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",,,
