setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JGAbt,303.15,0,101.3,915.8,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.0531,101.3,939.5,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.1034,101.3,962,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.1513,101.3,983.5,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.2034,101.3,1006.8,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.3009,101.3,1050.3,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.405,101.3,1096.9,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.5042,101.3,1141.3,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.5996,101.3,1183.9,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.6991,101.3,1228.4,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.8029,101.3,1274.8,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.8451,101.3,1293.7,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.8927,101.3,1315,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
JGAbt,303.15,0.9513,101.3,1341.7,Prathipati et al. (2023),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAlxOI,CCCCCCCCN1CCCC1=O,N-octyl-2-pyrrolidone,,,
