setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LQDDx,100,308.15,1051.2,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,313.15,1048.2,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,318.15,1045.3,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,323.15,1042.3,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,328.15,1039.4,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,333.15,1035.8,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,338.15,1033.1,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,343.15,1030.4,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,348.15,1027.6,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
LQDDx,100,353.15,1024.7,Lee et al. (2016),Density,Liquid,ABlnPT,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])CC(O)CN1CCOCC1,tetrabutylammonium 2-hydroxy-3-morpholinopropanesulfonate,,,,,,
