setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
bYNXG,288.15,101.3,1.4307,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,293.15,101.3,1.4291,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,298.15,101.3,1.4275,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,303.15,101.3,1.4263,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,308.15,101.3,1.4249,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,313.15,101.3,1.4234,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,318.15,101.3,1.4222,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,323.15,101.3,1.4208,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,328.15,101.3,1.4194,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,333.15,101.3,1.4181,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,338.15,101.3,1.4169,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,343.15,101.3,1.4156,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
bYNXG,348.15,101.3,1.4143,Liu et al. (2020b),Refractive index,Liquid,ABavFV,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
