setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
UCubk,298.15,101.325,1.45819,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,300.65,101.325,1.45759,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,303.15,101.325,1.45687,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,305.65,101.325,1.45618,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,308.15,101.325,1.4555,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,310.65,101.325,1.4548,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,313.15,101.325,1.45412,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,315.65,101.325,1.45341,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,318.15,101.325,1.4527,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,320.65,101.325,1.45181,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,323.15,101.325,1.45111,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,325.65,101.325,1.45045,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,328.15,101.325,1.44976,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,330.65,101.325,1.44907,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,333.15,101.325,1.44839,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,335.65,101.325,1.44778,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
UCubk,338.15,101.325,1.4471,Bandres et al. (2010a),Refractive index,Liquid,ABCsXe,CCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-butylpyridinium trifluoromethanesulfonate,,,,,,,
