setid,Weight fraction of hexane,Weight fraction of ethanol,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ofnbJ,0,0.551,313.15,101,1.38502,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0,0.72,313.15,101,1.37175,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0,1,313.15,101,1.35309,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.017,0.095,313.15,101,1.42403,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.018,0.206,313.15,101,1.41288,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.026,0.291,313.15,101,1.40352,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.032,0.203,313.15,101,1.41143,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.036,0.381,313.15,101,1.39501,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.047,0.484,313.15,101,1.38571,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.047,0.565,313.15,101,1.37959,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.049,0.662,313.15,101,1.37239,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.051,0.756,313.15,101,1.36585,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.052,0.284,313.15,101,1.40227,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.062,0.371,313.15,101,1.39382,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.087,0.273,313.15,101,1.4004,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.092,0.359,313.15,101,1.3927,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.093,0.46,313.15,101,1.38435,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.097,0.535,313.15,101,1.37862,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.101,0.626,313.15,101,1.37161,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.104,0.714,313.15,101,1.36547,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.105,0.795,313.15,101,1.36021,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.107,0.841,313.15,101,1.35709,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.141,0.436,313.15,101,1.3828,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.157,0.334,313.15,101,1.39107,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.185,0.414,313.15,101,1.38144,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.191,0.48,313.15,101,1.37641,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.199,0.558,313.15,101,1.37091,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.204,0.635,313.15,101,1.36525,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.211,0.7,313.15,101,1.36019,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.212,0.742,313.15,101,1.35744,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.263,0.437,313.15,101,1.3746,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.306,0.483,313.15,101,1.3689,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.316,0.405,313.15,101,1.37333,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.318,0.544,313.15,101,1.36421,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.324,0.6,313.15,101,1.36028,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.326,0.635,313.15,101,1.35795,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.403,0.416,313.15,101,1.36763,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.417,0.465,313.15,101,1.36375,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.426,0.509,313.15,101,1.36048,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.427,0.54,313.15,101,1.35851,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.466,0.372,313.15,101,1.36695,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.516,0.386,313.15,101,1.3635,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.518,0.453,313.15,101,1.3591,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.525,0.422,313.15,101,1.36072,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.614,0.307,313.15,101,1.36317,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.622,0.336,313.15,101,1.36106,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.628,0.351,313.15,101,1.35981,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.717,0.251,313.15,101,1.36144,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.724,0.26,313.15,101,1.36047,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
ofnbJ,0.768,0.219,313.15,101,1.36091,Corderi et al. (2013),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,
