setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
eEwRN,353,100,450,1.4778,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,353,100,532,1.4713,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,353,100,633,1.4667,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,353,100,964,1.4606,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,353,100,1551,1.4582,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,358.1,100,450,1.4764,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,358.1,100,532,1.47,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,358.1,100,633,1.4653,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,358.1,100,964,1.4593,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,358.1,100,1551,1.4569,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,363,100,450,1.475,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,363,100,532,1.4686,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,363,100,633,1.464,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,363,100,964,1.4579,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,363,100,1551,1.4555,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,368.1,100,450,1.4736,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,368.1,100,532,1.4672,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,368.1,100,633,1.4626,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,368.1,100,964,1.4565,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,368.1,100,1551,1.4542,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,373,100,450,1.4722,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,373,100,532,1.4658,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,373,100,633,1.4612,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,373,100,964,1.4552,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,373,100,1551,1.4529,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,378.15,100,450,1.4708,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,378.15,100,532,1.4644,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,378.15,100,633,1.4599,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,378.15,100,964,1.4538,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,378.15,100,1551,1.4515,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,383.1,100,450,1.4694,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,383.1,100,532,1.4631,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,383.1,100,633,1.4585,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,383.1,100,964,1.4525,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,383.1,100,1551,1.4502,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,388.15,100,450,1.468,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,388.15,100,532,1.4617,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,388.15,100,633,1.4571,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,388.15,100,964,1.4511,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
eEwRN,388.15,100,1551,1.4488,Mero et al. (2022),Refractive index,Liquid,AAxZGO,C(CCC(=O)C)(=O)[O-].C(CCC)[N+]1(CCCC1)C,1-butyl-1-methylpyrrolidinium levulinate,,,,,,,
