setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
VSRsI,293.15,101.325,1.5759,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,298.15,101.325,1.5745,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,303.15,101.325,1.5731,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,308.15,101.325,1.5717,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,313.15,101.325,1.5704,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,318.15,101.325,1.569,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,323.15,101.325,1.5676,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,328.15,101.325,1.5663,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,333.15,101.325,1.565,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,338.15,101.325,1.5637,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
VSRsI,343.15,101.325,1.5623,Yan et al. (2021a),Refractive index,Liquid,AAoMBG,CC(=O)[O-].CCCCC[n+]1ccccc1,1-pentylpyridinium acetate,,,,,,,
