setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
jvEYL,298.132,101.325,1.50483,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,303.149,101.325,1.5031,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,308.155,101.325,1.50182,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,313.147,101.325,1.50021,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,318.147,101.325,1.49851,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,323.16,101.325,1.49691,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,328.149,101.325,1.49519,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,333.152,101.325,1.49393,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,338.147,101.325,1.49198,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
jvEYL,343.132,101.325,1.4904,Wu et al. (2020b),Refractive index,Liquid,ABjXEW,CC1(C)CC([O-])=CC(=O)C1.CCCCCCCC[P+](CCCC)(CCCC)CCCC,"tributyl(octyl)phosphonium 4,4-dimethyl-2,6-dioxocyclohexan-1-ide",,,,,,,
