setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Heulx,293,100,450,1.5043,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,293,100,532,1.4974,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,293,100,633,1.4924,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,293,100,964,1.4858,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,293,100,1551,1.4831,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,353,100,450,1.4882,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,353,100,532,1.4815,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,353,100,633,1.4766,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,353,100,964,1.4702,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
Heulx,353,100,1551,1.4676,Mero et al. (2022),Refractive index,Liquid,AAupdg,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C,1-ethyl-1-methylpiperidinium levulinate,,,,,,,
