setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
akMZV,298.111,101.325,1.51152,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,303.156,101.325,1.51014,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,308.152,101.325,1.50833,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,313.158,101.325,1.50661,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,318.129,101.325,1.50525,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,323.153,101.325,1.5033,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,328.149,101.325,1.50194,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,333.162,101.325,1.50023,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,338.154,101.325,1.49843,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
akMZV,343.118,101.325,1.4968,Wu et al. (2020b),Refractive index,Liquid,ABbmnc,CC(=O)C=C(C)[O-].CCCCCCCC[P+](CCCC)(CCCC)CCCC,tributyl(octyl)phosphonium acetylacetonate,,,,,,,
