setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
OHyal,293.15,0,101,1.44735,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.0675,101,1.44591,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.135,101,1.44492,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.2054,101,1.44334,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.2758,101,1.44203,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.3629,101,1.44074,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.4499,101,1.43888,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.5095,101,1.43736,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.569,101,1.4357,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.6639,101,1.43319,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.7588,101,1.43065,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.8107,101,1.42906,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.8626,101,1.42739,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,0.9313,101,1.42516,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,293.15,1,101,1.42295,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0,101,1.44591,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.0675,101,1.44468,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.135,101,1.44376,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.2054,101,1.44219,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.2758,101,1.44084,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.3629,101,1.43951,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.4499,101,1.43765,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.5095,101,1.43616,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.569,101,1.43444,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.6639,101,1.43198,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.7588,101,1.42939,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.8107,101,1.42776,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.8626,101,1.42608,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,0.9313,101,1.4238,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,298.15,1,101,1.42143,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0,101,1.44425,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.0675,101,1.44337,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.135,101,1.44255,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.2054,101,1.44101,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.2758,101,1.4397,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.3629,101,1.43843,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.4499,101,1.43656,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.5095,101,1.43504,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.569,101,1.43338,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.6639,101,1.43092,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.7588,101,1.42836,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.8107,101,1.42673,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.8626,101,1.42502,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,0.9313,101,1.42267,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,303.15,1,101,1.42016,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,308.15,0,101,1.44251,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,308.15,0.0675,101,1.44206,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
OHyal,308.15,0.135,101,1.44139,Chaudhary and Nain (2020c),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAIiso,NC=O,formamide,,,,
