setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
bnrkI,293.15,100,1.5316,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,298.15,100,1.5302,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,303.15,100,1.5289,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,308.15,100,1.5278,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,313.15,100,1.5266,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,318.15,100,1.5253,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,323.15,100,1.5241,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,328.15,100,1.523,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,333.15,100,1.5219,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,338.15,100,1.5209,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
bnrkI,343.15,100,1.5198,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,,,,,,,
