setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ADhdB,288.15,101.3,1.4365,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,293.15,101.3,1.4346,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,298.15,101.3,1.4333,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,303.15,101.3,1.4318,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,308.15,101.3,1.4305,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,313.15,101.3,1.4292,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,318.15,101.3,1.4276,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,323.15,101.3,1.4261,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,328.15,101.3,1.4248,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,333.15,101.3,1.4235,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,338.15,101.3,1.4222,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,343.15,101.3,1.4207,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
ADhdB,348.15,101.3,1.4192,Liu et al. (2020b),Refractive index,Liquid,ABaReg,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,,,,,,
