setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
vPWeq,293.15,101.325,1.5419,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,298.15,101.325,1.5408,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,303.15,101.325,1.5402,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,308.15,101.325,1.539,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,313.15,101.325,1.5379,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,318.15,101.325,1.5367,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,323.15,101.325,1.5355,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,328.15,101.325,1.5344,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,333.15,101.325,1.5329,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,338.15,101.325,1.5317,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
vPWeq,343.15,101.325,1.5306,Tao et al. (2013),Refractive index,Liquid,AApyQt,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1,"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",,,,,,,
