setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
YiPXY,288.15,101.325,1.5011,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,293.15,101.325,1.4989,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,298.15,101.325,1.4976,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,303.15,101.325,1.4959,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,308.15,101.325,1.4941,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,313.15,101.325,1.4923,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,318.15,101.325,1.4906,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,323.15,101.325,1.4888,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,328.15,101.325,1.4871,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
YiPXY,333.15,101.325,1.4853,Sardar et al. (2020a),Refractive index,Liquid,ABMywn,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",,,,,,,
