setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
yixcg,353.15,101,450,1.4775,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,353.15,101,532,1.4708,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,353.15,101,632.8,1.4651,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,353.15,101,964,1.4594,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,353.15,101,1551,1.4554,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,363.15,101,450,1.4757,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,363.15,101,532,1.4687,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,363.15,101,632.8,1.4636,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,363.15,101,964,1.4571,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,363.15,101,1551,1.453,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,373.15,101,450,1.4743,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,373.15,101,532,1.4675,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,373.15,101,632.8,1.4623,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,373.15,101,964,1.4552,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,373.15,101,1551,1.4512,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,383.15,101,450,1.4729,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,383.15,101,532,1.4653,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,383.15,101,632.8,1.4602,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,383.15,101,964,1.4533,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,383.15,101,1551,1.4492,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
yixcg,393.15,101,450,1.4709,Chiappe et al. (2017),Refractive index,Liquid,AAvmpG,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C,1-butyl-3-methylimidazolium methyl methylphosphonate,,,,,,,
