setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
fzNlh,288.15,101.325,1.5514,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,293.15,101.325,1.5497,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,298.15,101.325,1.5481,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,303.15,101.325,1.5465,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,308.15,101.325,1.5448,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,313.15,101.325,1.5431,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,318.15,101.325,1.5415,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,323.15,101.325,1.5398,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,328.15,101.325,1.5381,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
fzNlh,333.15,101.325,1.5364,Sardar et al. (2020a),Refractive index,Liquid,ABglBS,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cc1c(CCO)sc[n+]1Cc1ccccc1,3-benzyl-5-(2-hydroxyethyl)-4-methylthiazolium 2-acrylamido-2-methylpropane-1-sulfonate,,,,,,,
